Sample,C,H,O,N,S,P,Calculated.m.z,AI,AI_Mod,DBE_1,DBE_O,DBE_AI,GFE,kmass.CH2,kdefect.CH2,NOSC,OtoC_ratio,HtoC_ratio,NtoC_ratio,PtoC_ratio,delGcox0,delGd0,delGcat0,delGan0,delGdis0,lambda0,delGcox,delGd,delGcat,delGan,delGdis,lambda,Dataset,global_dataset,sampleName,coreMSname,type,date_utc_YYYYMMDD,Latitude,Longitude,depth_m,N_mgL,N_species,N_value2,N_species2,N_units2,N_value3,N_species3,N_units3,N_value4,N_species4,N_units4,P_pool,P_species,P_units,C_mgL,C_species,GHG,GHG_species,GHG_units,DO_mgL,BDOC_%_mean,BDOC_sd,chla_ugL,bacterial_activity,bact_act_units,Respiration_mgDO_hr_L_sediment,Extraction_Efficiency(%;assumed_or_measured),Instrument(t),TARGET_carbon_normalization(ugCL-1)
ECA2_0033_06_p08.corems,18.8515023480279,22.087921832791,10.0091753175976,0.083932711887973,0.0702477866292547,0,410.988700004532,0.0604576489763849,0.286229214129853,8.84950778757636,-1.1596675300212,-1.31384802853843,62.1326305253536,410.529766142967,0.345976086285951,-0.0643028254510044,0.539554209192103,1.1663741206103,0.00478752861279929,0,62.1326305253536,1184.54800001327,-8275.49838243103,-13.9589042204636,472.172340681151,0.0601307363013992,-140.186258436319,-2647.86877579086,-9028.14158889463,-25.6606917616014,465.190922099907,0.0525995232977055,ECA2,ECA2,ECA2_0033_06,ECA2_0033_06_p08.corems,sediment,20200810,42.5237283,-71.1849354,,,,,,,,,,,,,,,,13,NPOC,,,,,,,,,,,,,
ECA2_0033_08_p08.corems,19.1890061981525,24.4500972266133,9.95766019967798,0.127300779103858,0.0418345306884738,0,416.294281399139,0.0439833217572308,0.230769492601386,8.02760797439774,-1.93005222528023,-2.09918753507256,65.3465231464166,415.829422077657,0.332228611118005,-0.177070987593562,0.529861284670673,1.26222029513263,0.00688064149781263,0,65.3465231464167,1273.06942846281,-8646.20695043135,-18.0327823136262,471.422151914632,0.0574967649841385,-141.318037906789,-2719.46900162598,-9409.46679311338,-28.8845587599275,465.262244681156,0.0505392852947719,ECA2,ECA2,ECA2_0033_08,ECA2_0033_08_p08.corems,sediment,20200810,42.5237283,-71.1849354,,,,,,,,,,,,,,,,10.9,NPOC,,,,,,,,,,,,,
ECA2_0033_09_p08.corems,18.9408395364059,20.564221582447,10.8555083885802,0.0870966227838745,0.036851554617261,0,423.038705992807,0.0652471253761685,0.322839238603335,9.70227705657436,-1.15323133200589,-1.27717950940703,57.5749823507018,422.566315348856,0.374717354472553,0.0956146543613436,0.580933793426429,1.08521817132011,0.00486925279852638,0,57.5749823507018,1099.90166113474,-8016.30401384144,-10.2448019322754,471.741826969539,0.0620893821768491,-138.266565184346,-2622.68440203051,-8771.05586611251,-23.0911978748052,465.199182545342,0.0541361016114729,ECA2,ECA2,ECA2_0033_09,ECA2_0033_09_p08.corems,sediment,20200810,42.5237283,-71.1849354,,,,,,,,,,,,,,,,17.8,NPOC,,,,,,,,,,,,,
ECA2_0033_10_p08.corems,18.8142954868233,21.4687795670238,10.3605759186748,0.0908935875043658,0.0428000352656964,0,414.758765403837,0.0589410091520109,0.29726159513134,9.12535249706347,-1.23522342161137,-1.36891704438144,60.2978052361358,414.295621402026,0.356030059237956,7.70092583861166e-05,0.559083310881688,1.13882126548744,0.00521000763377421,0,60.2978052361358,1145.59840440939,-8138.12184796099,-12.3797945046398,472.279391835159,0.0611390368890467,-139.362089759809,-2626.55305185387,-8887.90374042786,-24.4765011984585,465.204501214012,0.053401590869144,ECA2,ECA2,ECA2_0033_10,ECA2_0033_10_p08.corems,sediment,20200810,42.5237283,-71.1849354,,,,,,,,,,,,,,,,13.2,NPOC,,,,,,,,,,,,,
ECA2_0034_01_p1.corems,20.0406993341211,30.4556162454875,9.24636983324087,0.216963113294618,0.0532356194325019,0,422.810147470558,0.0133582899136785,0.0916903662101014,5.9213727680246,-3.32499706521626,-3.59519579794338,75.2240558703926,422.33800901543,0.288939979329224,-0.523651083171666,0.473101241374455,1.51027630408968,0.0113339789964703,0,75.2240558703926,1527.81137585482,-9685.36487839674,-27.4996987642878,470.184104700147,0.0503286399230985,-145.142466076411,-2916.86532211408,-10479.5262976786,-35.7807490770536,465.380743284152,0.0448868186802978,ECA2,ECA2,ECA2_0034_01,ECA2_0034_01_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,126.4,NPOC,,,,,,,,,,,,,
ECA2_0034_02_p1.corems,18.4518333277889,28.1259497994095,8.85474734934019,0.212292257312526,0.0198925079287056,0,394.000436364195,0.00781464230311907,0.0836869174331582,5.49500455674039,-3.35974279259981,-3.59192755784104,74.6337585214478,393.560467051714,0.272092126700271,-0.502938895489399,0.490786137871062,1.52283521269924,0.0120223673957014,0,74.6337585214478,1390.22965908429,-8863.09145585712,-25.0922744485018,470.741423496578,0.0546441539607641,-144.794547017849,-2677.33369978021,-9592.6260048038,-33.1609459121537,465.415164942779,0.0487586043262625,ECA2,ECA2,ECA2_0034_02,ECA2_0034_02_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,93,NPOC,,,,,,,,,,,,,
ECA2_0034_03_p1.corems,19.6332046753004,29.2320045383538,9.23174864520431,0.206990947068304,0.0728859572589901,0,416.941781420179,0.0178780131816092,0.110327839127586,6.12069787965772,-3.11105076554658,-3.39092766987387,74.0491297369009,416.476198109064,0.292464747409074,-0.482425604803542,0.479346346943546,1.48474102790501,0.0113443572695946,0,74.0491297369009,1468.93247294895,-9396.47400401403,-26.8354355830884,470.896202822873,0.0518159728392347,-144.733165245672,-2847.42828997531,-10175.537978416,-35.5192875110971,465.418460625373,0.0460728736153598,ECA2,ECA2,ECA2_0034_03,ECA2_0034_03_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,121.6,NPOC,,,,,,,,,,,,,
ECA2_0034_04_p1.corems,19.3495095833591,28.138789529244,9.32035915083117,0.18109448816868,0.0464788506291573,0,412.646068413877,0.0195652866702342,0.127346622962058,6.37066206282151,-2.94969708800965,-3.17727042680748,72.3884477099692,412.185280888767,0.296016108580421,-0.424156059998921,0.493595292505047,1.44710464603381,0.0100393883633814,0,72.3884477099692,1419.33758463835,-9166.90476416919,-23.993552445714,470.927252029382,0.0535975510565725,-144.038988256197,-2794.78454786621,-9934.61362696767,-32.8999838713431,465.346779632302,0.0475867746699896,ECA2,ECA2,ECA2_0034_04,ECA2_0034_04_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,77.3,NPOC,,,,,,,,,,,,,
ECA2_0034_05_p1.corems,18.8047560023923,26.0536771083095,8.85542414696607,0.11778730858361,0.0950188279661766,0,397.236429748434,0.0231477913385991,0.178216156541556,6.83681110252937,-2.01861304443669,-2.23141918098648,71.1253004367173,396.792852973082,0.294307330480836,-0.379835103042712,0.483079041402078,1.37459580622719,0.00621902557256278,0,71.1253004367173,1356.21052007604,-8832.22915408074,-20.0349766779573,473.71747180699,0.0558016427533711,-143.769995920419,-2711.10834370295,-9582.64174142549,-29.1824297868523,465.242489281339,0.0491665943160003,ECA2,ECA2,ECA2_0034_05,ECA2_0034_05_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,6.4,NPOC,,,,,,,,,,,,,
ECA2_0034_06_p1.corems,18.9780247167961,25.4778714354036,9.20831342121634,0.109335005430624,0.0255242032502522,0,402.039531447999,0.0246672695385819,0.192508991840019,7.29375650180959,-1.91455691940675,-2.04941612808763,69.4523401049335,401.590590439623,0.304056916831838,-0.321134740523983,0.496251175013327,1.33495334319963,0.00611180895929551,0,69.4523401049334,1334.81733877289,-8801.56690606247,-15.0699393859594,474.508413401625,0.0564957599460938,-142.962801255181,-2720.03845048033,-9556.46336912708,-24.1176332286755,465.271476783561,0.0497233478252116,ECA2,ECA2,ECA2_0034_06,ECA2_0034_06_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,6.7,NPOC,,,,,,,,,,,,,
ECA2_0034_07_p1.corems,18.6422031156239,27.485025960677,8.63607998400187,0.161346213886742,0.0867570831212951,0,393.565766631888,0.0161647774568484,0.120776269903648,5.98036324222876,-2.65571674177314,-2.90382003878117,74.1948645903033,393.126286858548,0.277529887941162,-0.487539108431697,0.472079960786435,1.46884339699448,0.00904193530836491,0,74.1948645903033,1396.45127363808,-8927.68204642264,-27.5463562581452,470.965726190327,0.0540893627467955,-144.89229329641,-2706.4784054991,-9669.5295870539,-36.311568577322,465.320343325997,0.0480699629845728,ECA2,ECA2,ECA2_0034_07,ECA2_0034_07_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,107.6,NPOC,,,,,,,,,,,,,
ECA2_0034_08_p1.corems,19.3050304177489,29.3491339758526,8.76974913207924,0.210142578891873,0.12722767023685,0,407.513643190692,0.0141780475778227,0.101080514335346,5.73553471926852,-3.03421441281072,-3.37158466193944,75.9297948456635,407.058588519308,0.280178134864428,-0.548413854233808,0.460687830194842,1.52000441566981,0.0112568231215636,0,75.9297948456635,1475.44878427478,-9342.13091487264,-31.2308689566385,470.808237324373,0.0513487035667042,-145.6294189324,-2814.27510830087,-10110.128306879,-39.8353240858899,465.384248448089,0.0456986985700682,ECA2,ECA2,ECA2_0034_08,ECA2_0034_08_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,105.3,NPOC,,,,,,,,,,,,,
ECA2_0034_09_p1.corems,19.530466532782,29.4886165217444,9.11434779130831,0.223238724122679,0.0713210625050945,0,414.267212954107,0.0132621257075202,0.0993241648485133,5.89777763397111,-3.21657015733718,-3.51112994396496,74.7339261056805,413.804613630169,0.286782083771556,-0.506453547567736,0.477068034576172,1.50606162470615,0.0120946989064912,0,74.7339261056805,1475.44266721662,-9394.24047893478,-27.2606905032547,470.792189821967,0.0519368649452577,-144.970372854865,-2837.49392208649,-10168.4879849848,-35.6725708509259,465.367017258911,0.0462446155731632,ECA2,ECA2,ECA2_0034_09,ECA2_0034_09_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,119.8,NPOC,,,,,,,,,,,,,
ECA2_0034_10_p1.corems,19.1017836422136,28.7542587388201,8.76382534069635,0.167764155897913,0.126697526266937,0,403.77002319782,0.0205286260873015,0.106320750835713,5.80853635075255,-2.95528898994381,-3.24975067210866,75.2284628499911,403.319149605292,0.28073731434579,-0.523805714034771,0.467382948440691,1.50356889746133,0.00935355569997538,0,75.2284628499911,1450.23028893567,-9211.75629895487,-29.6620539412877,470.083125740666,0.0524782116210649,-145.433436394127,-2782.3908636936,-9973.30520071379,-38.4863977284229,465.323605566493,0.0467029503198685,ECA2,ECA2,ECA2_0034_10,ECA2_0034_10_p1.corems,sediment,20200810,42.769801,-70.917286,,,,,,,,,,,,,,,,131,NPOC,,,,,,,,,,,,,
ECA2_0035_01_p08.corems,20.8419282720413,31.9495798624285,8.8684134755153,0.223222814609456,0.0774604345538479,0,428.747341558268,0.0167178904869096,0.0984019858774634,5.97874974813174,-2.88966372738358,-3.19034697654687,77.773525104819,428.268576350573,0.282611694850846,-0.613106144028735,0.435597455306029,1.52649121996008,0.0111057377632022,0,77.773525104819,1638.33093736026,-10236.034029006,-34.4272770332638,469.336548770395,0.046829512323599,-146.225175870752,-3054.32957357655,-11062.9253991081,-42.5937164535829,465.345548409588,0.0419050542199996,ECA2,ECA2,ECA2_0035_01,ECA2_0035_01_p08.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,37.3,NPOC,,,,,,,,,,,,,
ECA2_0035_02_p1.corems,17.8518360297567,26.9447292828775,7.56151184759632,0.135115549823957,0.38020656539786,0,375.364089293426,0.0144723523553308,0.0976145636184249,5.44702916322995,-2.11448268436636,-2.62980479958818,77.3172737391406,374.944937367162,0.264241624603706,-0.597097324180368,0.423529908323915,1.52004850102143,0.00720392146315447,0,77.3172737391406,1380.16016810572,-8691.05708811712,-35.5963129557783,469.847427844014,0.0545440157593219,-147.104790879479,-2621.62545120965,-9414.09887649715,-45.1038924600834,465.267650441241,0.0485240989381229,ECA2,ECA2,ECA2_0035_02,ECA2_0035_02_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,77,NPOC,,,,,,,,,,,,,
ECA2_0035_03_p1.corems,18.1625772551089,28.574889975759,5.75361105294595,0.0941651209602165,0.547614206097449,0,356.597619017118,0.0148183465143066,0.107882451490437,4.92221482770959,-0.831396225236369,-1.47317555229404,85.0077548092728,356.19943440829,0.22612576447374,-0.866938765237638,0.316809472832545,1.58036318800441,0.00523846120578473,0,85.0077548092728,1542.36681518463,-9299.19074838165,-56.3756411625163,468.128922063191,0.0465774143378917,-150.470023711123,-2730.94762003676,-10042.9725486765,-65.6614000168747,465.220147284623,0.0417320427057073,ECA2,ECA2,ECA2_0035_03,ECA2_0035_03_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,61.4,NPOC,,,,,,,,,,,,,
ECA2_0035_04_p1.corems,19.1524371678624,29.9697623104664,7.76386318172371,0.178351661499813,0.133501146029996,0,389.97435451609,0.0110598889777346,0.0857920578729468,5.25673184337909,-2.5071313383446,-2.81898414587441,80.1016160871466,389.538886413049,0.250892753303194,-0.694793546917422,0.413073702014282,1.56580272993924,0.00987388321533988,0,80.1016160871466,1543.6313533302,-9532.26643470561,-41.0657217230809,469.232005088735,0.0485809232051864,-147.337224513756,-2825.61363974601,-10295.6879587116,-49.2727204273431,465.296993200056,0.043520777622713,ECA2,ECA2,ECA2_0035_04,ECA2_0035_04_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,56.1,NPOC,,,,,,,,,,,,,
ECA2_0035_05_p1.corems,19.6758221731791,29.9210045725428,8.64728090576357,0.212727731027009,0.081103282555218,0,409.142128805696,0.0184070286972788,0.0985037698043456,5.82168375242116,-2.82559715334242,-3.11942816692465,76.5457548991919,408.685255725351,0.275602693702744,-0.570026487690946,0.451102125237131,1.51527983154119,0.0112169275810976,0,76.5457548991919,1523.49458762319,-9586.718871962,-31.2652548488876,470.200657239479,0.050382869608129,-145.737800822361,-2874.36636392829,-10367.5846863585,-39.5533890460782,465.385934768628,0.0449534382766696,ECA2,ECA2,ECA2_0035_05,ECA2_0035_05_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,60.4,NPOC,,,,,,,,,,,,,
ECA2_0035_07_p1.corems,19.5350794177627,28.2704468200255,8.92884039696825,0.16973672561509,0.0966358656022629,0,410.187864963101,0.0283009949983832,0.144054495975907,6.48472437055747,-2.44411602641079,-2.71048861762814,73.3832160086925,409.729826294661,0.291681747893714,-0.459060210831323,0.469371406196664,1.43364044012223,0.00858386176576193,0,73.3832160086925,1454.70838625521,-9326.75671831086,-27.4735889382105,470.899982496329,0.0521266544502667,-144.58574612115,-2832.84163896715,-10104.3375609899,-36.5731005043189,465.290852772481,0.046223521375896,ECA2,ECA2,ECA2_0035_07,ECA2_0035_07_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,30,NPOC,,,,,,,,,,,,,
ECA2_0035_08_p15.corems,19.4860464065047,28.1298249556751,9.03891759576421,0.18587576717831,0.0606904676004704,0,410.2951693594,0.0216301621438854,0.135148929099444,6.51407181225633,-2.52484578350789,-2.77141201828667,73.2704242337585,409.837007763416,0.292411306254147,-0.455102604693282,0.474258430489038,1.44066623280576,0.0101410939601968,0,73.2704242337585,1442.13857184345,-9273.86076706122,-24.385398279152,471.924429545648,0.0526171016489551,-144.409031887435,-2820.05865871484,-10047.4015789496,-33.0151905085403,465.319338562117,0.0466920491308747,ECA2,ECA2,ECA2_0035_08,ECA2_0035_08_p15.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,24,NPOC,,,,,,,,,,,,,
ECA2_0035_10_p1.corems,18.1532604024818,26.8064826946438,8.36026482012209,0.189899903695618,0.304370016788011,0,389.960336823336,0.0245881454361543,0.112371261052256,5.84496900700771,-2.51529581311437,-3.009565733598,73.3746873333344,389.524872497592,0.283411337740709,-0.458760959064366,0.4727616673888,1.47763752320072,0.0111984921567768,0,73.3746873333344,1348.50573159715,-8656.10437091862,-27.8001606273498,470.66777104774,0.0564606141080984,-145.07060765281,-2638.41979336859,-9385.97041439328,-37.3902916397415,465.291619606797,0.05003486885833,ECA2,ECA2,ECA2_0035_10,ECA2_0035_10_p1.corems,sediment,20200810,43.123238,-116.77455,,,,,,,,,,,,,,,,190.3,NPOC,,,,,,,,,,,,,
ECA2_0036_01_p1.corems,18.4682009041368,28.5779243115379,6.56359600471501,0.145026814710993,0.261899580253137,0,364.801132740208,0.026236465439812,0.113854748392533,5.25175215572336,-1.31184384899163,-1.71877024395576,82.1592476342252,364.393785835979,0.231247374694242,-0.766991145060524,0.366990924231942,1.55793919417847,0.00892839079034581,0,82.1592476342252,1526.6503163973,-9317.90212974031,-48.7760441513073,468.654042026319,0.0492452700085285,-148.500413717586,-2746.40244225457,-10060.4472518839,-57.4042442491048,465.259521922955,0.0441404806299196,ECA2,ECA2,ECA2_0036_01,ECA2_0036_01_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,216.2,NPOC,,,,,,,,,,,,,
ECA2_0036_02_p1.corems,20.4541851253922,31.8552842029944,9.0004144617692,0.206916442455368,0.0627443552070982,0,425.411891905,0.00870230452049384,0.0767789819872881,5.63000124512271,-3.37041321664647,-3.64007401430894,77.6780155331663,424.936847268639,0.279939388371422,-0.609754930988289,0.452304776244177,1.55448140260114,0.0109715560275683,0,77.6780155331663,1606.97155444891,-10042.6938845908,-33.9185864370586,469.553657370079,0.0479483764313957,-146.158777214802,-2997.10841719432,-10854.1569640593,-42.014127287698,465.35652221982,0.0428969275393236,ECA2,ECA2,ECA2_0036_02,ECA2_0036_02_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,170.5,NPOC,,,,,,,,,,,,,
ECA2_0036_03_p1.corems,20.4916508777819,31.3914189238075,9.15310996872808,0.231725689362935,0.0840764627758504,0,428.865774872253,0.0103430415009576,0.0889374057422502,5.91180426055955,-3.24130570816851,-3.55710786030729,76.5306547747554,428.386876305117,0.288719111628893,-0.569496658763345,0.456145194567183,1.52634389847818,0.0117406234995759,0,76.5306547747554,1583.96981422251,-9975.31047381105,-31.2219550703981,470.173025562731,0.048315322078811,-145.70954343067,-2992.04271725374,-10788.1315290013,-39.4322699920927,465.369334128264,0.0431440335054038,ECA2,ECA2,ECA2_0036_03,ECA2_0036_03_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,121.5,NPOC,,,,,,,,,,,,,
ECA2_0036_04_p1.corems,19.3427244674336,26.5249504087296,8.73793064739365,0.143700076869505,0.108438499288109,0,403.079626962712,0.0407695602906513,0.189522578345416,7.15209930150349,-1.58583134589016,-1.83796992204777,71.8255695346691,402.629524586585,0.296842843038029,-0.404405948584877,0.462327345424108,1.36525129101216,0.00802397643964101,0,71.825569534669,1405.79797410184,-9120.5719230182,-23.2701125535549,472.920055127736,0.0541535143096352,-144.022725230792,-2792.53081577967,-9891.97927090609,-32.4420514339807,465.254934489346,0.0478200561533405,ECA2,ECA2,ECA2_0036_04,ECA2_0036_04_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,71.3,NPOC,,,,,,,,,,,,,
ECA2_0036_05_p1.corems,19.5077157799013,29.7899962035454,8.59260062290784,0.176183414969933,0.0221577213773186,0,403.721867677421,0.0140209995083583,0.102909875907969,5.70080938561361,-2.89179123729423,-3.09013237364149,77.3827943497568,403.271045283207,0.268765139332343,-0.599396292973917,0.448081909957797,1.52649044097044,0.00950189506774699,0,77.3827943497568,1519.22524572491,-9533.73095029742,-34.7287144575659,469.914480274483,0.0495409036354005,-146.003407697286,-2852.38375559981,-10306.9852523513,-42.9614110361808,465.317555560054,0.0442845590255513,ECA2,ECA2,ECA2_0036_05,ECA2_0036_05_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,41.9,NPOC,,,,,,,,,,,,,
ECA2_0036_06_p1.corems,18.8935852740731,24.3903521852729,8.66729435158304,0.0926415598273087,0.144638878510433,0,394.851258506817,0.0419275246629598,0.234456169789451,7.74472996135023,-0.922564390232755,-1.1598448285705,70.287051061103,394.410350692854,0.305160356539299,-0.35042284424923,0.461058668494415,1.30505271939316,0.0054632196015891,0,70.287051061103,1324.20718182632,-8746.96248353791,-27.8221377082515,472.881798750942,0.0545324221165595,-143.586714020057,-2711.46999481036,-9503.91132272231,-38.1838379372901,465.226589180477,0.0479742609403326,ECA2,ECA2,ECA2_0036_06,ECA2_0036_06_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,16.3,NPOC,,,,,,,,,,,,,
ECA2_0036_07_p1.corems,20.0127371401643,30.903820317573,8.45231454108335,0.1887342487756,0.181171500408358,0,413.920550038599,0.00852919647248873,0.0907218196466305,5.65519410576561,-2.79712043531777,-3.16702618450172,78.5266540768757,413.458343500402,0.275122652402575,-0.639531721995636,0.42632922271397,1.54139201530341,0.00963719637625836,0,78.5266540768757,1579.2814459674,-9849.06618368633,-36.4073406665763,469.674221607099,0.0476580250009928,-146.814606816034,-2940.56773959554,-10648.34978763,-44.7798571630044,465.345879350449,0.0426151735104234,ECA2,ECA2,ECA2_0036_07,ECA2_0036_07_p1.corems,sediment,20200818,38.9103,-107.0297,,,,,,,,,,,,,,,,66.5,NPOC,,,,,,,,,,,,,
